order_id,customer_name,product_name,category,quantity,unit_price,total_price,order_date
8340,Rafi Rahman,Laptop,Electronics,2,800,1600,2023-11-28
8341,Tanvir Hasan,Phone,Electronics,4,500,2000,2023-11-01
8342,Mim Ahmed,Bag,Fashion,2,60,120,2023-08-23
8343,Amit Rahman,Laptop,Electronics,1,800,800,2023-05-30
8344,Jahid Ahmed,Phone,Electronics,5,500,2500,2023-05-20
8345,Karim Hasan,Bag,Fashion,1,60,60,2023-06-21
8346,Nusrat Hossain,Phone,Electronics,5,500,2500,2023-01-04
8347,Nusrat Ahmed,Shoes,Fashion,5,80,400,2023-11-29
8348,Rafi Hossain,Shoes,Fashion,3,80,240,2023-02-25
8349,Sakib Hossain,Laptop,Electronics,1,800,800,2023-02-12
8350,Rahim Hossain,Phone,Electronics,3,500,1500,2023-12-10
8351,Rahim Chowdhury,Watch,Accessories,1,150,150,2023-04-08
8352,Sakib Ahmed,Shoes,Fashion,3,80,240,2023-01-21
8353,Rahim Ahmed,Phone,Electronics,2,500,1000,2023-02-19
8354,Rafi Rahman,Watch,Accessories,2,150,300,2023-08-31
8355,Rahim Islam,Laptop,Electronics,1,800,800,2023-10-14
8356,Rahim Ahmed,Bag,Fashion,2,60,120,2023-12-31
8357,Karim Chowdhury,Watch,Accessories,1,150,150,2023-12-28
8358,Tanvir Hossain,Bag,Fashion,3,60,180,2023-12-01
8359,Rafi Hossain,Watch,Accessories,5,150,750,2023-08-23
8360,Sakib Hossain,Laptop,Electronics,4,800,3200,2023-10-25
8361,Fahim Rahman,Shoes,Fashion,3,80,240,2023-03-17
8362,Amit Rahman,Shoes,Fashion,5,80,400,2023-06-25
8363,Karim Rahman,Shoes,Fashion,3,80,240,2023-01-13
8364,Mim Ahmed,Phone,Electronics,2,500,1000,2023-12-18
8365,Nusrat Islam,Bag,Fashion,2,60,120,2023-03-04
8366,Sakib Hossain,Laptop,Electronics,2,800,1600,2023-04-20
8367,Karim Islam,Watch,Accessories,1,150,150,2023-12-17
8368,Tanvir Chowdhury,Watch,Accessories,2,150,300,2023-07-30
8369,Rahim Ahmed,Bag,Fashion,1,60,60,2023-06-15
8370,Jahid Ahmed,Phone,Electronics,2,500,1000,2023-02-24
8371,Amit Hossain,Laptop,Electronics,3,800,2400,2023-11-14
8372,Nusrat Ahmed,Shoes,Fashion,5,80,400,2023-04-22
8373,Mim Hossain,Shoes,Fashion,1,80,80,2023-03-11
8374,Sakib Islam,Bag,Fashion,1,60,60,2023-09-02
8375,Mim Hasan,Shoes,Fashion,3,80,240,2023-02-01
8376,Rafi Rahman,Phone,Electronics,4,500,2000,2023-04-19
8377,Rahim Chowdhury,Shoes,Fashion,5,80,400,2023-03-02
8378,Rafi Rahman,Shoes,Fashion,3,80,240,2023-02-09
8379,Rafi Islam,Bag,Fashion,4,60,240,2023-01-31
8380,Nusrat Hossain,Watch,Accessories,3,150,450,2023-11-27
8381,Rafi Chowdhury,Phone,Electronics,1,500,500,2023-12-15
8382,Karim Rahman,Laptop,Electronics,4,800,3200,2023-03-29
8383,Fahim Rahman,Bag,Fashion,5,60,300,2023-05-24
8384,Tanvir Hossain,Laptop,Electronics,5,800,4000,2023-06-15
8385,Rafi Rahman,Phone,Electronics,1,500,500,2023-05-17
8386,Tanvir Chowdhury,Laptop,Electronics,4,800,3200,2023-11-15
8387,Nusrat Chowdhury,Phone,Electronics,5,500,2500,2024-01-01
8388,Mim Islam,Phone,Electronics,4,500,2000,2023-03-08
8389,Karim Islam,Bag,Fashion,4,60,240,2023-04-14
8390,Nusrat Hossain,Laptop,Electronics,4,800,3200,2023-11-24
8391,Karim Chowdhury,Phone,Electronics,3,500,1500,2023-03-15
8392,Nusrat Ahmed,Bag,Fashion,5,60,300,2023-07-09
8393,Sakib Rahman,Shoes,Fashion,2,80,160,2023-12-18
8394,Mim Islam,Watch,Accessories,3,150,450,2023-10-10
8395,Jahid Ahmed,Phone,Electronics,4,500,2000,2023-06-12
8396,Tanvir Rahman,Shoes,Fashion,2,80,160,2023-07-26
8397,Amit Islam,Bag,Fashion,1,60,60,2023-02-17
8398,Rahim Chowdhury,Laptop,Electronics,2,800,1600,2023-09-29
8399,Rahim Hossain,Laptop,Electronics,5,800,4000,2023-08-20
8400,Amit Hossain,Bag,Fashion,3,60,180,2023-03-12
8401,Mim Hossain,Bag,Fashion,3,60,180,2023-04-17
8402,Jahid Hasan,Laptop,Electronics,5,800,4000,2023-10-21
8403,Amit Ahmed,Laptop,Electronics,4,800,3200,2023-09-05
8404,Nusrat Hossain,Phone,Electronics,3,500,1500,2023-05-11
8405,Rafi Ahmed,Laptop,Electronics,5,800,4000,2023-04-26
8406,Jahid Chowdhury,Laptop,Electronics,2,800,1600,2023-10-01
8407,Karim Rahman,Laptop,Electronics,3,800,2400,2023-09-24
8408,Rahim Rahman,Watch,Accessories,2,150,300,2023-12-04
8409,Sakib Rahman,Phone,Electronics,4,500,2000,2023-09-09
8410,Amit Rahman,Bag,Fashion,5,60,300,2023-10-07
8411,Rafi Hasan,Laptop,Electronics,4,800,3200,2023-06-20
8412,Amit Islam,Bag,Fashion,2,60,120,2023-04-27
8413,Fahim Islam,Phone,Electronics,3,500,1500,2023-07-16
8414,Mim Islam,Phone,Electronics,4,500,2000,2023-03-18
8415,Tanvir Islam,Phone,Electronics,1,500,500,2023-04-24
8416,Tanvir Hasan,Phone,Electronics,4,500,2000,2023-06-18
8417,Jahid Hossain,Watch,Accessories,2,150,300,2023-05-10
8418,Sakib Ahmed,Shoes,Fashion,1,80,80,2023-12-29
8419,Tanvir Ahmed,Phone,Electronics,4,500,2000,2023-10-30
8420,Sakib Islam,Phone,Electronics,5,500,2500,2023-10-15
8421,Fahim Hossain,Phone,Electronics,2,500,1000,2023-04-28
8422,Karim Chowdhury,Watch,Accessories,3,150,450,2023-05-10
8423,Amit Ahmed,Laptop,Electronics,1,800,800,2023-11-20
8424,Mim Ahmed,Laptop,Electronics,3,800,2400,2023-06-27
8425,Jahid Chowdhury,Shoes,Fashion,1,80,80,2023-03-12
8426,Rafi Hossain,Laptop,Electronics,2,800,1600,2023-07-11
8427,Rahim Islam,Bag,Fashion,1,60,60,2023-07-06
8428,Rafi Islam,Laptop,Electronics,3,800,2400,2023-11-03
8429,Rahim Chowdhury,Phone,Electronics,4,500,2000,2023-04-09
8430,Amit Rahman,Bag,Fashion,3,60,180,2023-11-06
8431,Rahim Hossain,Shoes,Fashion,2,80,160,2023-12-06
8432,Mim Hasan,Shoes,Fashion,4,80,320,2023-04-24
8433,Karim Chowdhury,Bag,Fashion,2,60,120,2023-06-09
8434,Jahid Hasan,Phone,Electronics,4,500,2000,2023-11-16
8435,Mim Ahmed,Phone,Electronics,1,500,500,2023-10-11
8436,Mim Chowdhury,Bag,Fashion,3,60,180,2023-06-05
8437,Rahim Rahman,Watch,Accessories,4,150,600,2023-04-14
8438,Amit Ahmed,Laptop,Electronics,4,800,3200,2023-09-07
8439,Rahim Rahman,Bag,Fashion,2,60,120,2023-11-23
8440,Rahim Ahmed,Bag,Fashion,1,60,60,2023-12-29
8441,Sakib Islam,Phone,Electronics,5,500,2500,2023-04-21
8442,Amit Ahmed,Shoes,Fashion,4,80,320,2023-07-14
8443,Mim Ahmed,Bag,Fashion,1,60,60,2023-11-30
8444,Jahid Islam,Watch,Accessories,5,150,750,2023-10-05
8445,Karim Hasan,Watch,Accessories,4,150,600,2023-11-04
8446,Fahim Hossain,Phone,Electronics,5,500,2500,2023-04-16
8447,Karim Hasan,Laptop,Electronics,5,800,4000,2023-05-26
8448,Tanvir Chowdhury,Laptop,Electronics,3,800,2400,2023-06-07
8449,Mim Rahman,Phone,Electronics,4,500,2000,2023-02-15
8450,Jahid Ahmed,Watch,Accessories,1,150,150,2023-08-08
8451,Fahim Hasan,Shoes,Fashion,1,80,80,2023-08-26
8452,Karim Rahman,Bag,Fashion,5,60,300,2023-09-22
8453,Fahim Islam,Shoes,Fashion,4,80,320,2023-02-14
8454,Fahim Ahmed,Phone,Electronics,2,500,1000,2023-06-06
8455,Sakib Chowdhury,Bag,Fashion,1,60,60,2023-10-28
8456,Jahid Hasan,Watch,Accessories,2,150,300,2023-07-04
8457,Rafi Hasan,Bag,Fashion,2,60,120,2023-07-25
8458,Rafi Ahmed,Shoes,Fashion,2,80,160,2023-01-15
8459,Rahim Rahman,Laptop,Electronics,5,800,4000,2023-06-05
8460,Sakib Chowdhury,Phone,Electronics,2,500,1000,2023-12-17
8461,Rahim Islam,Watch,Accessories,3,150,450,2023-11-10
8462,Amit Ahmed,Shoes,Fashion,2,80,160,2023-09-14
8463,Rahim Chowdhury,Watch,Accessories,5,150,750,2023-07-06
8464,Nusrat Ahmed,Shoes,Fashion,2,80,160,2023-01-21
8465,Amit Islam,Watch,Accessories,2,150,300,2023-02-16
8466,Rafi Hasan,Shoes,Fashion,2,80,160,2023-08-09
8467,Sakib Islam,Bag,Fashion,3,60,180,2023-06-29
8468,Mim Ahmed,Shoes,Fashion,3,80,240,2023-04-03
8469,Sakib Ahmed,Shoes,Fashion,2,80,160,2023-07-28
8470,Nusrat Hasan,Watch,Accessories,1,150,150,2023-11-13
8471,Amit Rahman,Shoes,Fashion,5,80,400,2023-07-29
8472,Sakib Hasan,Watch,Accessories,1,150,150,2023-12-05
8473,Sakib Chowdhury,Laptop,Electronics,2,800,1600,2023-08-26
8474,Rahim Rahman,Watch,Accessories,5,150,750,2023-01-11
8475,Sakib Rahman,Laptop,Electronics,4,800,3200,2023-03-05
8476,Karim Rahman,Bag,Fashion,2,60,120,2023-03-04
8477,Tanvir Chowdhury,Bag,Fashion,4,60,240,2023-06-27
8478,Rahim Islam,Shoes,Fashion,1,80,80,2023-10-27
8479,Tanvir Chowdhury,Phone,Electronics,2,500,1000,2023-02-05
8480,Rafi Chowdhury,Phone,Electronics,5,500,2500,2023-04-19
8481,Karim Islam,Bag,Fashion,3,60,180,2023-12-23
8482,Sakib Chowdhury,Phone,Electronics,5,500,2500,2023-10-10
8483,Amit Hossain,Bag,Fashion,2,60,120,2023-06-17
8484,Rafi Hossain,Laptop,Electronics,4,800,3200,2023-09-23
8485,Karim Hossain,Bag,Fashion,2,60,120,2023-08-24
8486,Tanvir Hasan,Shoes,Fashion,5,80,400,2023-09-16
8487,Mim Hossain,Watch,Accessories,1,150,150,2023-06-29
8488,Nusrat Rahman,Bag,Fashion,3,60,180,2023-11-14
8489,Sakib Ahmed,Phone,Electronics,2,500,1000,2023-12-11
8490,Karim Chowdhury,Bag,Fashion,3,60,180,2023-07-04
8491,Nusrat Hossain,Laptop,Electronics,2,800,1600,2023-12-27
8492,Jahid Rahman,Shoes,Fashion,2,80,160,2023-09-21
8493,Amit Rahman,Bag,Fashion,2,60,120,2023-04-29
8494,Rahim Rahman,Laptop,Electronics,5,800,4000,2023-01-09
8495,Mim Rahman,Shoes,Fashion,4,80,320,2023-09-19
8496,Tanvir Ahmed,Phone,Electronics,5,500,2500,2023-11-15
8497,Sakib Islam,Phone,Electronics,2,500,1000,2023-12-12
8498,Rafi Rahman,Laptop,Electronics,2,800,1600,2023-02-28
8499,Fahim Ahmed,Shoes,Fashion,4,80,320,2023-03-26
8500,Sakib Rahman,Bag,Fashion,4,60,240,2023-11-18
8501,Nusrat Ahmed,Watch,Accessories,2,150,300,2023-11-20
8502,Rafi Islam,Shoes,Fashion,5,80,400,2023-06-06
8503,Karim Chowdhury,Bag,Fashion,1,60,60,2023-12-17
8504,Jahid Ahmed,Watch,Accessories,3,150,450,2023-07-26
8505,Tanvir Hossain,Phone,Electronics,1,500,500,2023-05-27
8506,Sakib Islam,Bag,Fashion,2,60,120,2023-07-31
8507,Tanvir Islam,Bag,Fashion,3,60,180,2023-07-22
8508,Amit Hossain,Bag,Fashion,5,60,300,2023-11-03
8509,Nusrat Ahmed,Laptop,Electronics,5,800,4000,2023-04-12
8510,Amit Hossain,Watch,Accessories,2,150,300,2023-07-10
8511,Rahim Rahman,Phone,Electronics,3,500,1500,2023-11-04
8512,Jahid Islam,Laptop,Electronics,2,800,1600,2023-03-07
8513,Nusrat Islam,Phone,Electronics,4,500,2000,2023-11-22
8514,Rafi Hasan,Phone,Electronics,4,500,2000,2023-10-01
8515,Jahid Ahmed,Phone,Electronics,2,500,1000,2023-03-01
8516,Rahim Hossain,Phone,Electronics,1,500,500,2023-05-05
8517,Tanvir Islam,Watch,Accessories,1,150,150,2023-05-22
8518,Rafi Islam,Watch,Accessories,1,150,150,2023-12-25
8519,Amit Islam,Shoes,Fashion,2,80,160,2023-05-18
8520,Mim Hossain,Phone,Electronics,4,500,2000,2023-02-26
8521,Sakib Hossain,Watch,Accessories,3,150,450,2023-08-29
8522,Rafi Hossain,Shoes,Fashion,3,80,240,2023-11-08
8523,Nusrat Ahmed,Phone,Electronics,1,500,500,2023-05-10
8524,Sakib Rahman,Bag,Fashion,5,60,300,2023-12-13
8525,Amit Hossain,Watch,Accessories,2,150,300,2023-04-18
8526,Karim Hossain,Shoes,Fashion,4,80,320,2023-06-08
8527,Rafi Hossain,Shoes,Fashion,4,80,320,2023-10-19
8528,Amit Rahman,Bag,Fashion,3,60,180,2023-12-07
8529,Tanvir Chowdhury,Watch,Accessories,1,150,150,2023-07-14
8530,Jahid Islam,Laptop,Electronics,2,800,1600,2023-03-10
8531,Nusrat Hossain,Laptop,Electronics,1,800,800,2023-02-05
8532,Amit Ahmed,Watch,Accessories,4,150,600,2023-06-26
8533,Mim Islam,Watch,Accessories,3,150,450,2023-12-26
8534,Rafi Ahmed,Shoes,Fashion,1,80,80,2023-03-13
8535,Rafi Hossain,Watch,Accessories,1,150,150,2023-10-02
8536,Karim Hossain,Bag,Fashion,1,60,60,2023-10-16
8537,Rahim Hossain,Shoes,Fashion,5,80,400,2023-03-18
8538,Rahim Hossain,Shoes,Fashion,3,80,240,2023-06-20
8539,Rafi Chowdhury,Shoes,Fashion,4,80,320,2023-09-21
8540,Sakib Rahman,Bag,Fashion,3,60,180,2023-11-08
8541,Mim Rahman,Laptop,Electronics,4,800,3200,2023-05-25
8542,Jahid Ahmed,Laptop,Electronics,5,800,4000,2023-01-30
8543,Mim Ahmed,Laptop,Electronics,4,800,3200,2023-04-08
8544,Jahid Hasan,Bag,Fashion,2,60,120,2023-09-05
8545,Rafi Hossain,Watch,Accessories,4,150,600,2023-09-25
8546,Karim Hasan,Phone,Electronics,4,500,2000,2023-11-26
8547,Fahim Ahmed,Watch,Accessories,4,150,600,2023-07-01
8548,Nusrat Ahmed,Shoes,Fashion,3,80,240,2023-08-22
8549,Amit Islam,Laptop,Electronics,2,800,1600,2023-01-23
8550,Rafi Rahman,Bag,Fashion,5,60,300,2023-08-24
8551,Amit Rahman,Watch,Accessories,1,150,150,2023-05-03
8552,Sakib Hossain,Watch,Accessories,1,150,150,2023-09-11
8553,Fahim Hossain,Shoes,Fashion,3,80,240,2023-03-02
8554,Amit Hasan,Bag,Fashion,2,60,120,2023-08-21
8555,Jahid Hasan,Watch,Accessories,4,150,600,2023-04-07
8556,Tanvir Islam,Phone,Electronics,4,500,2000,2023-02-06
8557,Nusrat Hasan,Phone,Electronics,1,500,500,2023-03-30
8558,Mim Hossain,Phone,Electronics,5,500,2500,2023-08-26
8559,Sakib Chowdhury,Phone,Electronics,5,500,2500,2023-04-08
8560,Amit Rahman,Bag,Fashion,2,60,120,2023-07-27
8561,Sakib Chowdhury,Shoes,Fashion,1,80,80,2023-08-27
8562,Mim Islam,Shoes,Fashion,3,80,240,2023-10-26
8563,Jahid Ahmed,Phone,Electronics,5,500,2500,2023-09-26
8564,Amit Hossain,Phone,Electronics,3,500,1500,2023-06-13
8565,Nusrat Hossain,Watch,Accessories,2,150,300,2023-03-20
8566,Amit Rahman,Bag,Fashion,1,60,60,2023-08-10
8567,Rahim Ahmed,Laptop,Electronics,5,800,4000,2023-01-05
8568,Rafi Hossain,Watch,Accessories,3,150,450,2023-01-17
8569,Mim Chowdhury,Laptop,Electronics,5,800,4000,2023-02-15
8570,Rahim Rahman,Watch,Accessories,5,150,750,2023-04-02
8571,Amit Ahmed,Shoes,Fashion,4,80,320,2023-02-19
8572,Karim Chowdhury,Phone,Electronics,5,500,2500,2023-06-20
8573,Rahim Islam,Watch,Accessories,5,150,750,2023-05-01
8574,Nusrat Hossain,Laptop,Electronics,5,800,4000,2023-07-27
8575,Amit Hossain,Shoes,Fashion,2,80,160,2023-05-03
8576,Tanvir Rahman,Phone,Electronics,5,500,2500,2023-03-05
8577,Rafi Islam,Laptop,Electronics,5,800,4000,2023-03-31
8578,Tanvir Islam,Watch,Accessories,3,150,450,2023-05-08
8579,Tanvir Ahmed,Bag,Fashion,5,60,300,2023-02-17
8580,Rahim Ahmed,Phone,Electronics,2,500,1000,2023-07-31
8581,Jahid Chowdhury,Watch,Accessories,2,150,300,2023-10-13
8582,Sakib Rahman,Laptop,Electronics,2,800,1600,2023-03-21
8583,Jahid Chowdhury,Bag,Fashion,2,60,120,2023-05-03
8584,Jahid Hossain,Laptop,Electronics,4,800,3200,2023-03-17
8585,Mim Islam,Watch,Accessories,5,150,750,2023-11-22
8586,Mim Hossain,Laptop,Electronics,5,800,4000,2023-04-11
8587,Rafi Ahmed,Watch,Accessories,1,150,150,2023-12-25
8588,Fahim Islam,Bag,Fashion,5,60,300,2023-01-28
8589,Rafi Chowdhury,Watch,Accessories,5,150,750,2023-06-15
8590,Amit Ahmed,Shoes,Fashion,3,80,240,2023-11-10
8591,Sakib Hossain,Laptop,Electronics,4,800,3200,2023-11-03
8592,Nusrat Hossain,Phone,Electronics,1,500,500,2023-09-04
8593,Karim Islam,Shoes,Fashion,3,80,240,2023-03-29
8594,Amit Hasan,Bag,Fashion,5,60,300,2023-09-25
8595,Mim Hossain,Bag,Fashion,5,60,300,2023-03-23
8596,Mim Rahman,Watch,Accessories,2,150,300,2023-06-16
8597,Tanvir Chowdhury,Laptop,Electronics,1,800,800,2023-01-04
8598,Karim Chowdhury,Laptop,Electronics,1,800,800,2023-11-09
8599,Tanvir Chowdhury,Watch,Accessories,4,150,600,2023-06-28
8600,Fahim Islam,Phone,Electronics,1,500,500,2023-04-27
8601,Sakib Islam,Shoes,Fashion,2,80,160,2023-08-14
8602,Sakib Islam,Laptop,Electronics,3,800,2400,2023-09-22
8603,Rahim Islam,Shoes,Fashion,3,80,240,2023-12-09
8604,Tanvir Rahman,Bag,Fashion,4,60,240,2023-07-05
8605,Mim Hossain,Shoes,Fashion,2,80,160,2023-04-14
8606,Jahid Rahman,Watch,Accessories,2,150,300,2023-04-09
8607,Rafi Chowdhury,Shoes,Fashion,3,80,240,2023-06-08
8608,Jahid Chowdhury,Bag,Fashion,5,60,300,2023-06-13
8609,Tanvir Islam,Shoes,Fashion,1,80,80,2023-05-15
8610,Fahim Islam,Watch,Accessories,5,150,750,2023-06-08
8611,Rahim Chowdhury,Watch,Accessories,1,150,150,2023-12-28
8612,Mim Ahmed,Laptop,Electronics,5,800,4000,2023-01-08
8613,Fahim Chowdhury,Bag,Fashion,5,60,300,2023-08-06
8614,Jahid Rahman,Shoes,Fashion,5,80,400,2023-04-09
8615,Amit Chowdhury,Bag,Fashion,1,60,60,2023-12-27
8616,Karim Rahman,Phone,Electronics,2,500,1000,2023-01-21
8617,Rafi Hasan,Watch,Accessories,2,150,300,2023-05-09
8618,Rafi Rahman,Shoes,Fashion,5,80,400,2023-07-08
8619,Mim Ahmed,Bag,Fashion,4,60,240,2023-03-25
8620,Tanvir Ahmed,Shoes,Fashion,2,80,160,2023-10-26
8621,Karim Islam,Watch,Accessories,4,150,600,2023-07-28
8622,Nusrat Chowdhury,Shoes,Fashion,1,80,80,2023-01-17
8623,Tanvir Ahmed,Phone,Electronics,3,500,1500,2023-07-27
8624,Rahim Ahmed,Shoes,Fashion,5,80,400,2023-01-11
8625,Nusrat Hasan,Phone,Electronics,4,500,2000,2023-03-23
8626,Rafi Chowdhury,Laptop,Electronics,4,800,3200,2023-11-20
8627,Mim Ahmed,Watch,Accessories,3,150,450,2023-09-10
8628,Rafi Rahman,Laptop,Electronics,5,800,4000,2023-10-05
8629,Rahim Hossain,Shoes,Fashion,4,80,320,2023-08-20
8630,Mim Ahmed,Laptop,Electronics,2,800,1600,2024-01-01
8631,Rafi Chowdhury,Bag,Fashion,5,60,300,2023-06-21
8632,Amit Hasan,Laptop,Electronics,3,800,2400,2023-05-06
8633,Rafi Islam,Watch,Accessories,2,150,300,2023-07-11
8634,Jahid Rahman,Phone,Electronics,5,500,2500,2023-11-05
8635,Rafi Hasan,Watch,Accessories,4,150,600,2023-05-21
8636,Mim Islam,Bag,Fashion,5,60,300,2023-08-22
8637,Rafi Hasan,Bag,Fashion,2,60,120,2023-02-28
8638,Jahid Chowdhury,Watch,Accessories,5,150,750,2023-11-13
8639,Rahim Hossain,Laptop,Electronics,4,800,3200,2023-12-10
8640,Rafi Chowdhury,Laptop,Electronics,5,800,4000,2023-01-17
8641,Rahim Hossain,Laptop,Electronics,1,800,800,2023-08-10
8642,Rafi Ahmed,Laptop,Electronics,4,800,3200,2023-08-16
8643,Jahid Hasan,Shoes,Fashion,2,80,160,2023-12-02
8644,Nusrat Hossain,Shoes,Fashion,5,80,400,2023-06-01
8645,Amit Hossain,Bag,Fashion,5,60,300,2023-05-17
8646,Rahim Ahmed,Shoes,Fashion,3,80,240,2023-08-08
8647,Nusrat Rahman,Shoes,Fashion,2,80,160,2023-10-27
8648,Tanvir Ahmed,Shoes,Fashion,1,80,80,2023-02-11
8649,Amit Hossain,Watch,Accessories,4,150,600,2023-06-21
8650,Jahid Rahman,Watch,Accessories,5,150,750,2023-05-18
8651,Mim Chowdhury,Laptop,Electronics,2,800,1600,2023-05-17
8652,Amit Rahman,Laptop,Electronics,4,800,3200,2023-05-31
8653,Mim Hossain,Shoes,Fashion,2,80,160,2023-03-04
8654,Rafi Hossain,Bag,Fashion,4,60,240,2023-10-14
8655,Nusrat Chowdhury,Watch,Accessories,5,150,750,2023-07-19
8656,Fahim Rahman,Shoes,Fashion,1,80,80,2023-02-16
8657,Fahim Rahman,Watch,Accessories,3,150,450,2023-03-15
8658,Jahid Chowdhury,Watch,Accessories,4,150,600,2023-08-19
8659,Jahid Hasan,Watch,Accessories,1,150,150,2023-09-13
8660,Mim Hossain,Watch,Accessories,1,150,150,2023-03-05
8661,Nusrat Hasan,Bag,Fashion,2,60,120,2023-08-28
8662,Amit Hasan,Bag,Fashion,3,60,180,2023-07-17
8663,Rafi Hossain,Phone,Electronics,4,500,2000,2023-08-12
8664,Mim Chowdhury,Laptop,Electronics,2,800,1600,2023-11-20
8665,Karim Hasan,Phone,Electronics,2,500,1000,2023-06-27
8666,Tanvir Chowdhury,Shoes,Fashion,4,80,320,2023-06-09
8667,Amit Hossain,Phone,Electronics,5,500,2500,2023-12-27
8668,Tanvir Chowdhury,Laptop,Electronics,4,800,3200,2023-12-06
8669,Rafi Islam,Phone,Electronics,2,500,1000,2023-01-11
8670,Mim Chowdhury,Shoes,Fashion,5,80,400,2023-10-08
8671,Sakib Ahmed,Laptop,Electronics,5,800,4000,2023-07-16
8672,Karim Hossain,Laptop,Electronics,1,800,800,2023-11-18
8673,Jahid Islam,Phone,Electronics,1,500,500,2023-12-17
8674,Rafi Chowdhury,Shoes,Fashion,3,80,240,2023-06-18
8675,Jahid Hasan,Phone,Electronics,1,500,500,2023-09-02
8676,Jahid Hasan,Phone,Electronics,3,500,1500,2023-01-27
8677,Jahid Islam,Watch,Accessories,5,150,750,2023-01-13
8678,Rafi Rahman,Bag,Fashion,5,60,300,2023-09-05
8679,Tanvir Rahman,Watch,Accessories,4,150,600,2023-11-03
8680,Karim Rahman,Shoes,Fashion,5,80,400,2023-05-26
8681,Fahim Ahmed,Phone,Electronics,3,500,1500,2023-10-29
8682,Amit Islam,Shoes,Fashion,5,80,400,2023-01-20
8683,Sakib Islam,Shoes,Fashion,4,80,320,2023-07-08
8684,Tanvir Ahmed,Laptop,Electronics,4,800,3200,2023-01-27
8685,Sakib Hossain,Watch,Accessories,4,150,600,2023-09-18
8686,Sakib Hossain,Phone,Electronics,2,500,1000,2023-08-22
8687,Mim Chowdhury,Laptop,Electronics,2,800,1600,2023-02-19
8688,Tanvir Chowdhury,Phone,Electronics,4,500,2000,2023-01-09
8689,Rahim Hossain,Watch,Accessories,3,150,450,2023-06-10
8690,Rahim Hossain,Laptop,Electronics,3,800,2400,2023-04-02
8691,Karim Hasan,Shoes,Fashion,5,80,400,2023-03-21
8692,Mim Islam,Laptop,Electronics,5,800,4000,2023-05-19
8693,Tanvir Rahman,Laptop,Electronics,3,800,2400,2023-05-31
8694,Rahim Hossain,Laptop,Electronics,4,800,3200,2023-10-25
8695,Amit Rahman,Bag,Fashion,4,60,240,2023-02-20
8696,Mim Rahman,Bag,Fashion,1,60,60,2023-12-13
8697,Rahim Ahmed,Watch,Accessories,5,150,750,2023-05-21
8698,Nusrat Chowdhury,Bag,Fashion,4,60,240,2023-08-22
8699,Karim Rahman,Laptop,Electronics,5,800,4000,2023-08-22
8700,Amit Rahman,Phone,Electronics,3,500,1500,2023-06-13
8701,Amit Rahman,Watch,Accessories,1,150,150,2023-02-09
8702,Rahim Rahman,Bag,Fashion,5,60,300,2023-06-01
8703,Amit Rahman,Laptop,Electronics,2,800,1600,2023-05-26
8704,Rafi Hossain,Watch,Accessories,1,150,150,2023-06-21
8705,Rafi Ahmed,Watch,Accessories,3,150,450,2023-09-22
8706,Amit Hasan,Laptop,Electronics,3,800,2400,2023-05-22
8707,Nusrat Hasan,Phone,Electronics,5,500,2500,2023-12-27
8708,Nusrat Hossain,Watch,Accessories,3,150,450,2023-01-19
8709,Sakib Chowdhury,Laptop,Electronics,2,800,1600,2023-05-18
8710,Nusrat Hossain,Laptop,Electronics,3,800,2400,2023-08-30
8711,Tanvir Hossain,Phone,Electronics,4,500,2000,2023-01-24
8712,Mim Ahmed,Watch,Accessories,2,150,300,2023-12-02
8713,Karim Islam,Watch,Accessories,1,150,150,2023-04-18
8714,Mim Chowdhury,Bag,Fashion,3,60,180,2023-03-23
8715,Amit Hasan,Shoes,Fashion,4,80,320,2023-03-06
8716,Rahim Ahmed,Bag,Fashion,4,60,240,2023-07-16
8717,Jahid Hossain,Laptop,Electronics,1,800,800,2023-09-21
8718,Sakib Ahmed,Phone,Electronics,2,500,1000,2023-11-18
8719,Nusrat Ahmed,Shoes,Fashion,2,80,160,2023-12-09
8720,Sakib Chowdhury,Bag,Fashion,1,60,60,2023-06-08
8721,Rafi Rahman,Watch,Accessories,2,150,300,2023-05-18
8722,Rafi Chowdhury,Phone,Electronics,3,500,1500,2023-03-31
8723,Amit Islam,Phone,Electronics,3,500,1500,2023-04-20
8724,Sakib Islam,Bag,Fashion,3,60,180,2023-03-14
8725,Karim Hossain,Watch,Accessories,1,150,150,2023-09-12
8726,Nusrat Hossain,Laptop,Electronics,3,800,2400,2023-07-12
8727,Nusrat Hossain,Watch,Accessories,1,150,150,2023-01-10
8728,Rafi Hasan,Shoes,Fashion,5,80,400,2023-12-27
8729,Mim Ahmed,Shoes,Fashion,5,80,400,2023-04-18
8730,Tanvir Chowdhury,Phone,Electronics,3,500,1500,2023-06-29
8731,Karim Hossain,Laptop,Electronics,2,800,1600,2023-11-07
8732,Rahim Rahman,Laptop,Electronics,2,800,1600,2023-03-25
8733,Jahid Ahmed,Bag,Fashion,4,60,240,2023-09-18
8734,Rahim Hossain,Shoes,Fashion,2,80,160,2023-02-20
8735,Amit Rahman,Bag,Fashion,2,60,120,2023-04-30
8736,Amit Ahmed,Bag,Fashion,3,60,180,2023-01-31
8737,Rahim Islam,Watch,Accessories,3,150,450,2023-07-09
8738,Amit Hossain,Phone,Electronics,4,500,2000,2023-03-30
